2.775087842713738, 2.7268846596137655
2.727611438080362, 2.6880382981546336
2.3461991687842643, 3.2427060529401914
0.8037907208022865, 3.1005202486728103
1.4722853975948351, 3.011624273643515
2.0186756997158453, 3.349749579278346
0.8534149318036508, 4.110240326590112
2.867081884257506, 3.6574855146070666
2.034730928167574, 3.2092189742675403
2.8699611004901335, 2.2886909932635526
0.6300437585460374, 3.3287908774088857
3.449348057785471, 3.7157962795684916
2.404009295995162, 1.8061813564677573
0.5787343115135297, 2.098578118646798
1.6581764407087727, 3.7244138942632197
0.6828678305596574, 3.7221551003742834
0.7965724402349361, 3.857531877911752
1.5737425990503129, 2.878865593443334
1.7861562231926393, 4.100218744835038
2.3540535797256865, 3.1725782442782537
1.8131992176798524, 3.4245716469369816
2.7194488390925002, 3.30758385235639
1.7357888565528858, 3.150934544799639
2.634608523411389, 3.2919832310365744
1.6600342541163504, 2.5456868597011915
1.5224473925534898, 3.5132417433357865
3.494778657359049, 3.2737761821407854
1.2672872316418151, 4.190592144076219
2.187433876268277, 4.002941747212507
1.1472130470073707, 4.501758043551183
2.624881328307623, 3.3632038797582946
0.9564586380840852, 2.496460989626364
1.9292724307297255, 2.37840810447223
2.930163705149045, 2.670756114004114
2.2915580858127766, 4.045978263807322
2.3992020719293388, 1.377465600518773
1.4287387647755394, 3.1744679441963446
2.4687249462428134, 3.463680749475226
1.922499282289273, 3.8919560191965905
1.3637209958041483, 2.7178308374203115
2.8404609648013155, 3.513164022070005
2.5983433325371816, 4.1552628487939565
1.6481912720411647, 3.8415012578457435
2.9544203817694865, 2.5971055831755594
1.9865885851752425, 3.0270597101395205
0.05802707561663678, 2.96460940879487
3.7063488437125836, 2.886171130329678
1.9424323940063164, 3.0131096194126616
2.01490049354265, 1.8283491453005003
2.3769809889840268, 3.503437618914517
2.28587250742441, 1.8029547206173204
3.0545441905342923, 3.060635597501303
2.3852589375705824, 1.9808760701835926
3.391321644984653, 3.7883820135345108
1.0243032506868879, 2.5264411573326964
2.294946196451259, 1.7898815881455656
1.9996199504533725, 3.705812985994789
1.9680353109643838, 4.100227745799524
1.0377718730267982, 2.0542952995182637
2.5859823470250376, 3.52714478783475
2.0234290199333365, 3.6270144844817063
3.6555609173018366, 3.46691362833062
1.5785020914209635, 2.6016314768212108
2.5040223149822918, 2.852157310551155
2.2716187026718413, 2.352467494273724
1.0751906725616653, 2.2230017189553135
2.755116225448838, 2.7620106379828484
2.8476899614227977, 2.5913809897432545
2.4997343570585495, 2.9480427791171144
1.656905894877053, 2.6944104655531183
3.4465344703617378, 2.444083098742464
2.2187631754823287, 3.5051804786215524
1.8736662308283, 4.419948951986759
2.2356320307777318, 2.699994236179766
2.1670557027198654, 2.426845563851602
1.7764003583572154, 2.915170897441371
3.091684260469479, 2.2572733629146824
2.691725211345261, 2.3996629515160515
2.0917978676071773, 3.3846998667846693
2.2194357423133013, 3.1422599539717724
2.791394727929619, 2.907729708831414
1.0852665111261834, 1.7673985154405218
0.73768540072199, 1.5224673788892924
3.363962609487741, 3.3086647706023005
2.5391237745488504, 3.080939374979169
1.9013720279694213, 1.3364113917197091
1.6536661376272859, 3.0618579721133337
2.3102663441325295, 3.5152657061328876
0.8481397279227036, 4.012681873326429
2.941759130312822, 2.5612040921238375
3.0803324202087614, 2.922089255167532
2.487061209529607, 3.3243539799710335
1.7666517100780605, 2.6718062132190967
2.6482086550773705, 2.0664160274898924
2.538855333109252, 3.817255933896669
0.7862462847036038, 2.8989162740407375
2.3255629399931665, 3.7747122427145423
2.8184043838487542, 3.2733734297432777
1.5946002884667738, 3.4261384514234936
1.778461399670379, 1.3802096532571542
